taxonid,scientific_name,kingdom,phylum,class,order,family,genus,main_common_name,authority,published_year,assessment_date,category,criteria,population_trend,marine_system,freshwater_system,terrestrial_system,assessor,reviewer,aoo_km2,eoo_km2,elevation_upper,elevation_lower,depth_upper,depth_lower,errata_flag,errata_reason,amended_flag,amended_reason
148762628,Pseudobombax simplicifolium,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Pseudobombax,NA,A.Robyns,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"Verdi, M., Venegas Leon, M.L., Moraes, M., da Rosa, P. & Martinelli, G.",328,1251312.59,NA,NA,NA,NA,NA,NA,NA,NA
148759484,Callianthe rufinerva,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Callianthe,NA,(A.St.-Hil.) Donnell,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"Verdi, M., Venegas Leon, M.L., Moraes, M., da Rosa, P. & Martinelli, G.",300,1866643.65,NA,NA,NA,NA,NA,NA,NA,NA
153322169,Pachira speciosa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Pachira,NA,Triana &amp; Planch.,2020,2019-02-28,LC,NA,Unknown,FALSE,FALSE,TRUE,"Lopez-Gallego, C. & Morales M, P.","Beech, E.",164,190192,1700,400,NA,NA,NA,NA,NA,NA
149214286,Luehea ochrophylla,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Luehea,NA,Mart.,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"Verdi, M., Venegas Leon, M.L., Moraes, M., da Rosa, P. & Martinelli, G.",336,2822420.36,NA,NA,NA,NA,NA,NA,NA,NA
61785537,Eriotheca globosa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Eriotheca,NA,(Aubl.) A.Robyns,2020,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,IUCN SSC Global Tree Specialist Group & Botanic Gardens Conservation International (BGCI),"Hoffman, B.",632.00,11353330.39,NA,NA,NA,NA,NA,NA,NA,NA
145664802,Luehea paniculata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Luehea,NA,Mart.,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"ter Steege, H.",928,9103683.21,NA,NA,NA,NA,NA,NA,NA,NA
150012638,Goethalsia meiantha,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Goethalsia,NA,(Donn.Sm.) Burret,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"Lobo, SL, Brewer, S.W.B., MacVean, A.L., Coronado, I., Rodríguez, D., Lopez-Gallego, C., Fuentes, A.C.D., Martínez Salas, E., Samain, M.-S., Linares, J., Espinoza Flores, Y., Pillco Huarcaya, R., Condit, R., Hartshorn, G., Zamora, N.A. & Rodríguez González, AR",416.00,553872.28,NA,NA,NA,NA,NA,NA,NA,NA
132872523,Nototriche turritella,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Nototriche,NA,A.W.Hill,2020,2018-11-21,VU,"B2ab(iii,iv)",Decreasing,FALSE,FALSE,TRUE,"Meneses, R., Beck, S., Montesinos Tubée, D., Mercado Ustariz, J. & Fuentes Claros, A.","Gonzales Arce, P.",48,NA,5000,3600,NA,NA,NA,NA,NA,NA
61781987,Catostemma fragrans,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Catostemma,NA,Benth.,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"ter Steege, H.",172,345273.57,NA,NA,NA,NA,NA,NA,NA,NA
144293639,Hibiscus clypeatus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Hibiscus,NA,L.,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"Oldfield, S.",548.00,2092462.52,NA,NA,NA,NA,NA,NA,NA,NA
59019107,Byttneria divaricata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Byttneria,NA,Benth.,2020,2018-06-12,LC,NA,Stable,FALSE,TRUE,TRUE,IUCN SSC Global Tree Specialist Group & Botanic Gardens Conservation International (BGCI),"Hoffman, B.",320.00,5304656.07,NA,NA,NA,NA,NA,NA,NA,NA
144295201,Pavonia paludicola,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Pavonia,NA,Nicolson ex Fryxell,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"Oldfield, S.",180.00,4368623.17,NA,NA,NA,NA,NA,NA,NA,NA
144285162,Helicteres jamaicensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Helicteres,NA,Jacq.,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"Oldfield, S.",188.00,675987.50,NA,NA,NA,NA,NA,NA,NA,NA
132871694,Nototriche flabellata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Nototriche,NA,(Wedd.) A.W.Hill,2020,2018-11-20,LC,NA,Stable,FALSE,FALSE,TRUE,"Meneses, R., Mercado Ustariz, J., Fuentes Claros, A. & Beck, S.","Gonzales Arce, P.",NA,NA,5000,4000,NA,NA,NA,NA,NA,NA
179300220,Helicteres pentandra,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Helicteres,NA,L.,2020,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,IUCN SSC Global Tree Specialist Group & Botanic Gardens Conservation International (BGCI),"Hoffman, B.",388.00,7919082.35,NA,NA,NA,NA,NA,NA,NA,NA
145688609,Matisia lasiocalyx,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Matisia,NA,K.Schum.,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"ter Steege, H.",140,2994157.48,NA,NA,NA,NA,NA,NA,NA,NA
133317088,Nototriche coccinea,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Nototriche,NA,A.W. Hill,2019,2018-11-21,NT,NA,Unknown,FALSE,FALSE,TRUE,"Montesinos Tubée, D., Trinidad Patricio, H. & Castillo Ramon, S.","Pazmino, M.",NA,12185,5100,4450,NA,NA,NA,NA,NA,NA
145691340,Quararibea amazonica,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Quararibea,NA,Ulbr.,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"ter Steege, H.",204,4359882.07,NA,NA,NA,NA,NA,NA,NA,NA
144302578,Luehea speciosa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Luehea,NA,Willd.,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"Oldfield, S.",3108.00,11275931.41,NA,NA,NA,NA,NA,NA,NA,NA
36195,Mollia glabrescens,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Mollia,NA,Benth.,1998,1998-01-01,VU,D2,NA,FALSE,FALSE,TRUE,World Conservation Monitoring Centre,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180069831,Lueheopsis rosea,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Lueheopsis,NA,(Ducke) Burret,2020,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,IUCN SSC Global Tree Specialist Group & Botanic Gardens Conservation International (BGCI),"Kelloff, C.",196.00,3395232.63,NA,NA,NA,NA,NA,NA,NA,NA
148542398,Pachira mawarinumae,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Pachira,NA,(Steyerm.) W.S.Alverson,2020,2019-04-17,CR,"B1ab(i,iii,iv)+2ab(i,iii,iv)",Decreasing,FALSE,FALSE,TRUE,"Avendaño, N. & Espinoza Flores, Y.","García Rawlins, A.",4,0-100,140,100,NA,NA,NA,NA,TRUE,Esta evaluación enmendada fue creada para corregir las iniciales del nombre del asesor.
132872018,Nototriche sajamensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Nototriche,NA,(Hieron.) A.W.Hill,2020,2018-11-21,VU,D2,Unknown,FALSE,FALSE,TRUE,"Meneses, R., Beck, S., Mercado Ustariz, J. & Fuentes Claros, A.","Gonzales Arce, P.",32,NA,5000,4000,NA,NA,NA,NA,NA,NA
179302470,Apeiba albiflora,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Apeiba,NA,Ducke,2020,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,IUCN SSC Global Tree Specialist Group & Botanic Gardens Conservation International (BGCI),"Hoffman, B.",276.00,6278164.25,NA,NA,NA,NA,NA,NA,NA,NA
150014585,Trichospermum galeottii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Trichospermum,NA,(Turcz.) Kosterm.,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"Lobo, SL, Brewer, S.W.B., MacVean, A.L., Coronado, I., Rodríguez, D., Lopez-Gallego, C., Fuentes, A.C.D., Martínez Salas, E., Samain, M.-S., Linares, J., Espinoza Flores, Y., Pillco Huarcaya, R., Condit, R., Hartshorn, G., Zamora, N.A. & Rodríguez González, AR",988.00,3887917.97,NA,NA,NA,NA,NA,NA,NA,NA
144308859,Pseudobombax tomentosum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Pseudobombax,NA,(Mart.) A.Robyns,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"Oldfield, S.",296.00,2573411.83,NA,NA,NA,NA,NA,NA,NA,NA
163477763,Mollia nitida,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Mollia,NA,Ducke,2020,2019-09-17,VU,B1ab(iii); D2,Decreasing,FALSE,FALSE,TRUE,"Fernandez, E. & Bovini, M.","da Rosa, P.",16,6162,NA,NA,NA,NA,NA,NA,NA,NA
153319596,Matisia leptandra,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Matisia,NA,(Cuatrec.) Cuatrec.,2020,2019-02-28,LC,NA,Unknown,FALSE,FALSE,TRUE,"Lopez-Gallego, C. & Morales M, P.","Beech, E.",68,19134,600,0,NA,NA,NA,NA,NA,NA
43198,Matisia coloradorum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Matisia,Dedo,Benoist,2003,2003-04-30,EN,A4c,Decreasing,FALSE,FALSE,TRUE,"Santiana, J. & Pitman, N.","Valencia, R., Pitman, N., Léon-Yánez, S. & Jørgensen, P.M. (Ecuador Plants Red List Authority)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177821420,Mollia burchellii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Mollia,NA,Sprague,2020,2020-01-24,LC,NA,Stable,FALSE,FALSE,TRUE,"León, M.L.V., Bicalho, M., Gomes, M., Wagner Ribeiro Júnior, J., Fernandez, E., da Rosa, P., Martinelli, G. & Bovini, M.","Moraes, M.",100,2486864,NA,NA,NA,NA,NA,NA,NA,NA
144255428,Triumfetta grandiflora,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Triumfetta,NA,Vahl,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"Oldfield, S.",852.00,12280553.69,NA,NA,NA,NA,NA,NA,NA,NA
61781914,Bombax ceiba,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Bombax,NA,L.,2020,2018-09-21,LC,NA,Stable,FALSE,FALSE,TRUE,"Barstow, M.","Deepu, S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177823680,Pterygota brasiliensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Pterygota,NA,Allemão,2020,2020-01-24,LC,NA,Stable,FALSE,FALSE,TRUE,"León, M.L.V., Bicalho, M., Gomes, M., Wagner Ribeiro Júnior, J., Fernandez, E., da Rosa, P. & Martinelli, G.","Moraes, M.",232,2763579,NA,NA,NA,NA,NA,NA,NA,NA
146075288,Pseudobombax longiflorum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Pseudobombax,NA,(Mart. &amp; Zucc.) A.Robyns,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"Moraes, M., Zenteno Ruiz, F. S. & Fuentes Claros, A.",520.00,4528029.44,NA,NA,NA,NA,NA,NA,NA,NA
177821331,Helicteres macropetala,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Helicteres,NA,A.St.-Hil. ,2020,2020-01-24,LC,NA,Stable,FALSE,FALSE,TRUE,"León, M.L.V., Bicalho, M., Gomes, M., Wagner Ribeiro Júnior, J., Fernandez, E., da Rosa, P., Martinelli, G. & Bovini, M.","Moraes, M.",424,4263840,NA,NA,NA,NA,NA,NA,NA,NA
111376285,Cola acuminata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Cola,True kola,(P.Beauv.) Schott &amp; Endl.,2019,2018-08-16,LC,NA,Unknown,FALSE,FALSE,TRUE,"Cheek, M. & Lawrence, P.","Onana, J.-M.",456,3992023,1100,0,NA,NA,NA,NA,NA,NA
149205492,Ceiba erianthos,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Ceiba,NA,(Cav.) K.Schum.,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"Verdi, M., Venegas Leon, M.L., Moraes, M., da Rosa, P. & Martinelli, G.",308,1950427.17,NA,NA,NA,NA,NA,NA,NA,NA
177832416,Ceiba glaziovii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Ceiba,NA,(Kuntze) K. Schum. ,2020,2020-01-24,LC,NA,Stable,FALSE,FALSE,TRUE,"León, M.L.V., Bicalho, M., Gomes, M., Wagner Ribeiro Júnior, J., Fernandez, E., da Rosa, P., Martinelli, G. & Ferreira, C.","Moraes, M.",704,774200,NA,NA,NA,NA,NA,NA,NA,NA
144289404,Pseudobombax marginatum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Pseudobombax,NA,(A.St.-Hil.) A.Robyns,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"Oldfield, S.",784.00,5732345.23,NA,NA,NA,NA,NA,NA,NA,NA
151966235,Phragmotheca mammosa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Phragmotheca,NA,W.S.Alverson,2019,2019-06-19,LC,NA,Stable,FALSE,FALSE,TRUE,"Condit, R.","Beech, E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153312536,Matisia bullata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Matisia,Vaina,Fern.Alonso,2020,2019-02-28,LC,NA,Unknown,FALSE,FALSE,TRUE,"Lopez-Gallego, C. & Morales M, P.","Beech, E.",40,3457,300,0,NA,NA,NA,NA,NA,NA
153328756,Matisia valdes-bermejoi,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Matisia,Vaina,Fern.Alonso &amp; Castrov.,2020,2019-02-28,LC,NA,Unknown,FALSE,FALSE,TRUE,"Lopez-Gallego, C. & Morales M, P.","Beech, E.",28,10232,200,0,NA,NA,NA,NA,NA,NA
153334152,Sterculia aerisperma,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Sterculia,NA,Cuatrec.,2020,2019-02-28,LC,NA,Unknown,FALSE,FALSE,TRUE,"Lopez-Gallego, C. & Morales M, P.","Beech, E.",104,194260,300,0,NA,NA,NA,NA,NA,NA
122101235,Theobroma nemorale,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Theobroma,NA,Cuatr.,2020,2019-07-31,LC,NA,Unknown,FALSE,FALSE,TRUE,"Morales M, P., Lopez-Gallego, C. & Madrinan, S.","Beech, E.",NA,41492,100,0,NA,NA,NA,NA,NA,NA
149203878,Hydrogaster trinervis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Hydrogaster,NA,Kuhlm.,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"Verdi, M., Venegas Leon, M.L., Moraes, M., da Rosa, P. & Martinelli, G.",128,1493952.48,NA,NA,NA,NA,NA,NA,NA,NA
146078194,Sterculia striata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Sterculia,NA,A. St.-Hil. &amp; Naudin,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"Moraes, M., Zenteno Ruiz, F. S. & Fuentes Claros, A.",772.00,5132120.78,NA,NA,NA,NA,NA,NA,NA,NA
135731780,Byttneria parviflora,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Byttneria,NA,Benth.,2018,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"Pitman, N.",228.00,334450.55,NA,NA,NA,NA,NA,NA,NA,NA
180077190,Vasivaea alchorneoides,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Vasivaea,NA,Baill.,2020,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,IUCN SSC Global Tree Specialist Group & Botanic Gardens Conservation International (BGCI),"Kelloff, C.",164.00,1537329.55,NA,NA,NA,NA,NA,NA,NA,NA
163466861,Pavonia semiserrata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Pavonia,NA,(Schrad.) Steud.,2020,2019-09-17,EN,"B1ab(i,ii,iii)+2ab(i,ii,iii)",Decreasing,FALSE,FALSE,TRUE,"Fernandez, E., Crispim, G. & Bovini, M.","da Rosa, P.",16,590,NA,NA,NA,NA,NA,NA,NA,NA
149216862,Catostemma ebracteolatum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Catostemma,Tetón,Steyerm.,2020,2019-09-15,LC,NA,Stable,FALSE,FALSE,TRUE,"Avendaño, N., Espinoza Flores, Y., Fernández, A., García, M., Gonto, R., Hokche, O. & Limonggi, T.","Gallardo, A. & García Rawlins, A.",36,52914.460938,300,90,NA,NA,NA,NA,NA,NA
120364766,Theobroma gileri,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Theobroma,Mountain Cocoa,Cuatrec.,2020,2018-07-17,VU,B2ab(iii),Unknown,FALSE,FALSE,TRUE,"Madrinan, S. & Mendoza F., J.M.","Cox, N.A.",60,NA,720,550,NA,NA,NA,NA,NA,NA
203362,Tilia tomentosa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Tilia,Silver Lime,Moench,2018,2017-03-15,LC,NA,Unknown,FALSE,FALSE,TRUE,"Rivers, M.C. & Khela, S.","Oldfield, S.",NA,NA,1500,100,NA,NA,NA,NA,NA,NA
61788230,Tilia americana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Tilia,Basswood,L.,2017,2017-07-04,LC,NA,Stable,FALSE,FALSE,TRUE,"Barstow, M.","Martínez Salas, E. & Westwood, M.",NA,NA,1500,NA,NA,NA,NA,NA,NA,NA
151977309,Theobroma angustifolium,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Theobroma,NA,Sessé &amp; Moc. ex DC.,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,"Condit, R.","Beech, E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34568,Durio kutejensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Durio,NA,(Hassk.) Becc.,1998,1998-01-01,VU,A1c,NA,FALSE,FALSE,TRUE,World Conservation Monitoring Centre,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111397303,Cola nitida,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Cola,Kola nut,(Vent.) Schott &amp; Endl.,2019,2018-08-09,LC,NA,Unknown,FALSE,FALSE,TRUE,"Cheek, M. & Lawrence, P.","Onana, J.-M.",216,1370334,700,0,NA,NA,NA,NA,NA,NA
145658938,Matisia soegengii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Matisia,NA,Cuatrec.,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"ter Steege, H.",176,540863.27,NA,NA,NA,NA,NA,NA,NA,NA
144249801,Firmiana simplex,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Firmiana,NA,(L.) W.Wight,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"Oldfield, S.",688.00,4079024.57,NA,NA,NA,NA,NA,NA,NA,NA
34625,Pseudobombax argentinum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Pseudobombax,Soroche,(Fries) Robyns,1998,1998-01-01,DD,NA,NA,FALSE,FALSE,TRUE,"Prado, D.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203361,Tilia platyphyllos,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Tilia,Large-leaved Lime,Scop.,2013,2013-07-01,LC,NA,Decreasing,FALSE,FALSE,TRUE,"Khela, S.","Leaman, D.J., Miller, R.M., Oldfield, S. & Vela, E.",NA,NA,1700,0,NA,NA,TRUE,An errata assessment was created to add sub-country units that had been omitted.,NA,NA
177837271,Ceiba crispiflora,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Ceiba,NA,(Kunth) Ravenna,2020,2020-01-24,EN,B2ab(iii),Decreasing,FALSE,FALSE,TRUE,"Fernandez, E., León, M.L.V., Amorim, E., Wagner Ribeiro Júnior, J., da Rosa, P., Martinelli, G. & Ferreira, C.","Moraes, M.",32,21398,NA,NA,NA,NA,NA,NA,NA,NA
153319300,Matisia victoriana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Matisia,Almirajó Macho,Fern.Alonso,2020,2019-02-28,LC,NA,Unknown,FALSE,FALSE,TRUE,"Lopez-Gallego, C. & Morales M, P.","Beech, E.",16,4090,500,0,NA,NA,NA,NA,NA,NA
153319402,Matisia spathacea,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Matisia,NA,Fern.Alonso,2020,2019-02-28,LC,NA,Unknown,FALSE,FALSE,TRUE,"Lopez-Gallego, C. & Morales M, P.","Beech, E.",12,631,800,0,NA,NA,NA,NA,NA,NA
164906882,Matisia anchicayana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Matisia,NA,Fern.Alonso,2020,2020-03-01,LC,NA,Stable,FALSE,FALSE,TRUE,"Lopez-Gallego, C. & Morales M, P.","Beech, E.",NA,501,500,0,NA,NA,NA,NA,NA,NA
151970160,Pavonia dasypetala,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Pavonia,NA,Turcz.,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,"Condit, R.","Beech, E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153335110,Quararibea ruiziana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Quararibea,NA,Fern.Alonso,2020,2019-02-28,CR,B1ab(iii),Decreasing,FALSE,FALSE,TRUE,"Lopez-Gallego, C. & Morales M, P.","Beech, E.",24,24,2400,2000,NA,NA,NA,NA,NA,NA
122101355,Theobroma hylaeum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Theobroma,NA,Cuatr.,2020,2018-07-17,LC,NA,Unknown,FALSE,FALSE,TRUE,"Madrinan, S.","Cox, N.A.",NA,NA,800,40,NA,NA,NA,NA,NA,NA
164906521,Ayenia klugii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Ayenia,NA,Cristóbal &amp; Arbo,2020,2020-01-31,CR,B2ab(iii),Decreasing,FALSE,FALSE,TRUE,"Lopez-Gallego, C. & Morales M, P.","Beech, E.",4,NA,400,300,NA,NA,NA,NA,NA,NA
45626,Nototriche jamesonii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Nototriche,NA,A.W.Hill,2004,2004-04-30,LC,NA,NA,FALSE,FALSE,TRUE,"Montúfar, R. & Pitman, N.","Valencia, R., Pitman, N., Léon-Yánez, S. & Jørgensen, P.M. (Ecuador Plants Red List Authority)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
